,_id.$oid,bonusPointsEarned,bonusPointsEarnedReason,createDate.$date,dateScanned.$date,finishedDate.$date,modifyDate.$date,pointsAwardedDate.$date,pointsEarned,purchaseDate.$date,purchasedItemCount,rewardsReceiptItemList.barcode,rewardsReceiptItemList.description,rewardsReceiptItemList.finalPrice,rewardsReceiptItemList.itemPrice,rewardsReceiptItemList.needsFetchReview,rewardsReceiptItemList.partnerItemId,rewardsReceiptItemList.preventTargetGapPoints,rewardsReceiptItemList.quantityPurchased,rewardsReceiptItemList.userFlaggedBarcode,rewardsReceiptItemList.userFlaggedNewItem,rewardsReceiptItemList.userFlaggedPrice,rewardsReceiptItemList.userFlaggedQuantity,rewardsReceiptItemList.needsFetchReviewReason,rewardsReceiptItemList.pointsNotAwardedReason,rewardsReceiptItemList.pointsPayerId,rewardsReceiptItemList.rewardsGroup,rewardsReceiptItemList.rewardsProductPartnerId,rewardsReceiptItemList.userFlaggedDescription,rewardsReceiptItemList.originalMetaBriteBarcode,rewardsReceiptItemList.originalMetaBriteDescription,rewardsReceiptItemList.brandCode,rewardsReceiptItemList.competitorRewardsGroup,rewardsReceiptItemList.discountedItemPrice,rewardsReceiptItemList.originalReceiptItemText,rewardsReceiptItemList.itemNumber,rewardsReceiptItemList.originalMetaBriteQuantityPurchased,rewardsReceiptItemList.pointsEarned,rewardsReceiptItemList.targetPrice,rewardsReceiptItemList.competitiveProduct,rewardsReceiptItemList.originalFinalPrice,rewardsReceiptItemList.originalMetaBriteItemPrice,rewardsReceiptItemList.deleted,rewardsReceiptItemList.priceAfterCoupon,rewardsReceiptItemList.metabriteCampaignId,rewardsReceiptStatus,totalSpent,userId,BrandKey
173,5ff873f90a720f0523000651,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61012E+12,1.61012E+12,1.61012E+12,1.61012E+12,1.61012E+12,250,1.61003E+12,1,4011,ITEM NOT FOUND,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FINISHED,1,5ff873d1b3348b11c9337716,4011ITEM NOT FOUND
174,5ff8c8880a7214adca000008,,,1.61014E+12,1.61014E+12,1.61014E+12,1.61014E+12,,0,1.61006E+12,2,,12 CLASSIC COMBO J,3.09,3.09,,1010,,1,,,,,,,,,,,,,WINGSTOP,,3.09,12 CLASSIC COMBO J,,,,,,,,,,,FINISHED,6.18,5ff8c88604929111f6e913b7,12 CLASSIC COMBO J
175,5ff8da570a720f05c5000015,,,1.61014E+12,1.61014E+12,,1.61014E+12,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REJECTED,0,5ff8da28b3348b11c9337ac6,
176,5ff873d40a720f0523000644,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61012E+12,1.61012E+12,1.61012E+12,1.61012E+12,1.61012E+12,750,1.61006E+12,8,4011,ITEM NOT FOUND,23,23,FALSE,1,TRUE,8,4011,TRUE,22,5,,,,,,,,,,,,,,,,,,,,,,,FINISHED,23,5ff873d304929111f6e91096,4011ITEM NOT FOUND
177,5ff8c3a20a7214adca000005,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61014E+12,1.61014E+12,1.61014E+12,1.61014E+12,1.61014E+12,600,1.60946E+12,1,89203700016,PURE LEAF CHAMOMILE HERBAL TEA .74 OZ,10,10,,0,,1,,,,,,,5332f5f6e4b03c9a25efd0b4,PURE LEAF TEA,5332f5f6e4b03c9a25efd0b4,,,,BRAND,,,,,,100,,,,,,,,FINISHED,10,5ff8c330b3348b11c9337a04,089203700016PURE LEAF CHAMOMILE HERBAL TEA .74 OZ
178,5ff8da550a720f05c5000014,5,All-receipts receipt bonus,1.61014E+12,1.61014E+12,1.61014E+12,1.61014E+12,1.61014E+12,1005,1.61006E+12,2,4011,ITEM NOT FOUND,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FINISHED,1,5ff8da28b3348b11c9337ac6,4011ITEM NOT FOUND
179,5ff8da7d0a720f05c500001c,,,1.61014E+12,1.61014E+12,,1.61014E+12,,,,0,,,,,TRUE,1,TRUE,,4011,TRUE,28,4,USER_FLAGGED,,,,,,,,,,,,,,,,,,,,,,FLAGGED,0,5ff8da7db3348b11c9337b6a,
180,5ffc98b70a720f05c500003d,5,All-receipts receipt bonus,1.61035E+12,1.61035E+12,1.61037E+12,1.61037E+12,1.61037E+12,5,1.61029E+12,1,,FILL UP MEAL,3.09,3.09,,1009,,1,,,,,,,,,,,,,WINGSTOP,,3.09,FILL UP MEAL,,,,,,,,,,,FINISHED,3.09,5ffc98b604929111f6e923f5,FILL UP MEAL
181,5ffcb4d40a7214ad4e000017,,,1.6104E+12,1.6104E+12,1.6104E+12,1.6104E+12,1.6104E+12,100,1.60972E+12,1,79400245328,DOVE MEN PLUS CARE DEODORANT AQUA IMPACT 48 HOUR PROTECTION PLASTIC WRAPPED PLASTIC CONTAINER SP 3 OZ,10,10,,0,,1,,,,,,,5332f5f6e4b03c9a25efd0b4,DOVE MEN+CARE DEODORANT,5332f5f6e4b03c9a25efd0b4,,,,BRAND,,,,,,100,,,,,,,,FINISHED,10,5ffcb47d04929111f6e9256c,079400245328DOVE MEN PLUS CARE DEODORANT AQUA IMPACT 48 HOUR PROTECTION PLASTIC WRAPPED PLASTIC CONTAINER SP 3 OZ
182,5ffc8ffc0a720f05c5000036,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61039E+12,1.61039E+12,1.61039E+12,1.61039E+12,1.61039E+12,150,1.61032E+12,1,4011,ITEM NOT FOUND,20,20,FALSE,1,TRUE,1,4011,TRUE,20,1,,,,,,,,,,,,,,,,,,,,,,,FINISHED,20,5ffc8ff9b3348b11c9338896,4011ITEM NOT FOUND
183,5ffc9d8c0a7214adca000049,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61039E+12,1.61039E+12,,1.61039E+12,1.61039E+12,750,1.6103E+12,1,75925306254,,1,1,,1,,1,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,,,TRUE,,,,,,FLAGGED,1,5ffc9d8cb3348b11c9338927,75925306254
184,5ffc9da40a7214adca000050,5,All-receipts receipt bonus,1.61039E+12,1.61039E+12,1.61039E+12,1.61039E+12,1.61039E+12,5,1.61032E+12,5,4011,ITEM NOT FOUND,21,21,FALSE,1,TRUE,5,4011,TRUE,21,5,,,,,,,,,,,,,,,,,,,,,,,FINISHED,21,5ffc9da0b3348b11c9338951,4011ITEM NOT FOUND
185,5ffc9daa0a7214adca000054,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61039E+12,1.61039E+12,1.61039E+12,1.61039E+12,1.61039E+12,350,1.60972E+12,1,1111147332,CARESS FINE FRAGRANCE LOVE FOREVER WASH SOAP PLASTIC BOTTLE RP 3 OZ,10,10,,0,,1,,,,,,,5332f5f6e4b03c9a25efd0b4,CARESS BODY WASH AND SOAP,5332f5f6e4b03c9a25efd0b4,,,,BRAND,,,,,,100,,,,,,,,FINISHED,10,5ffc9d87b3348b11c9338920,001111147332CARESS FINE FRAGRANCE LOVE FOREVER WASH SOAP PLASTIC BOTTLE RP 3 OZ
186,5ffc8cc20a720f05c5000026,,,1.61035E+12,1.61035E+12,1.61037E+12,1.61037E+12,,0,1.61029E+12,1,,12 CLASSIC COMBO J,3.09,3.09,,1009,,1,,,,,,,,,,,,,WINGSTOP,,3.09,12 CLASSIC COMBO J,,,,,,,,,,,FINISHED,3.09,5ffc8cc104929111f6e922a3,12 CLASSIC COMBO J
187,5ffc9da10a720f05c5000043,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61039E+12,1.61039E+12,1.61039E+12,1.61039E+12,1.61039E+12,750,1.61032E+12,4,4011,ITEM NOT FOUND,21,21,FALSE,1,TRUE,4,4011,TRUE,21,4,,,,,,,,,,,,,,,,,,,,,,,FINISHED,21,5ffc9da0b3348b11c9338951,4011ITEM NOT FOUND
188,5ffcb4b90a720f051500000c,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.6104E+12,1.6104E+12,1.6104E+12,1.6104E+12,1.6104E+12,750,1.61032E+12,5,4011,ITEM NOT FOUND,22,22,FALSE,1,TRUE,5,4011,TRUE,22,5,,,,,,,,,,,,,,,,,,,,,,,FINISHED,22,5ffcb4b9b3348b11c9338ae7,4011ITEM NOT FOUND
189,5ffca2f30a720f05c5000054,5,All-receipts receipt bonus,1.61036E+12,1.61036E+12,1.61037E+12,1.61037E+12,1.61037E+12,5,1.61029E+12,1,,FILL UP MEAL,3.09,3.09,,1009,,1,,,,,,,,,,,,,WINGSTOP,,3.09,FILL UP MEAL,,,,,,,,,,,FINISHED,3.09,5ffca2f3b3348b11c9338a10,FILL UP MEAL
190,5ffcb4900a720f0515000002,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.6104E+12,1.6104E+12,,1.6104E+12,,8950,1.61308E+12,10,34100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,,1,,1,,,,,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,,,,,,,,,,870,77,,,,,,,FLAGGED,290,5ffcb47d04929111f6e9256c,034100573065MILLER LITE 24 PACK 12OZ CAN
191,5ffc8fa40a720f05c5000028,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61039E+12,1.61039E+12,1.61039E+12,1.61039E+12,1.61039E+12,300,1.6103E+12,2,4011,ITEM NOT FOUND,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FINISHED,1,5ffc8f9704929111f6e922bf,4011ITEM NOT FOUND
192,5ffc92a20a7214adca000046,5,All-receipts receipt bonus,1.61035E+12,1.61035E+12,1.61037E+12,1.61037E+12,1.61037E+12,5,1.61029E+12,1,,FILL UP MEAL,3.09,3.09,,1009,,1,,,,,,,,,,,,,WINGSTOP,,3.09,FILL UP MEAL,,,,,,,,,,,FINISHED,3.09,5ffc92a104929111f6e923cb,FILL UP MEAL
193,5ffc8fe80a720f05c5000031,5,All-receipts receipt bonus,1.61039E+12,1.61039E+12,1.61039E+12,1.61039E+12,1.61039E+12,5,1.6103E+12,1,4011,ITEM NOT FOUND,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FINISHED,1,54943462e4b07e684157a532,4011ITEM NOT FOUND
194,5ffc9da10a7214adca00004d,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61039E+12,1.61039E+12,1.61039E+12,1.61039E+12,1.61039E+12,500,1.61032E+12,4,4011,ITEM NOT FOUND,27,27,FALSE,1,TRUE,4,4011,TRUE,27,4,,,,,,,,,,,,,,,,,,,,,,,FINISHED,27,5ffc9da0b3348b11c9338951,4011ITEM NOT FOUND
195,5ffc9dc60a7214adca00005a,,,1.61039E+12,1.61039E+12,,1.61039E+12,,,1.50932E+12,3,,DELETED ITEM,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,REJECTED,3,5ffc9d87b3348b11c9338920,DELETED ITEM
196,5ffcb48d0a7214ad4e000002,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.6104E+12,1.6104E+12,,1.6104E+12,1.6104E+12,750,1.61031E+12,1,75925306254,,1,1,,1,,1,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,,,TRUE,,,,,,FLAGGED,1,5ffcb48d04929111f6e92594,75925306254
197,5ffc9da20a7214adca00004e,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61039E+12,1.61039E+12,1.61039E+12,1.61039E+12,1.61039E+12,300,1.61032E+12,4,4011,ITEM NOT FOUND,29,29,FALSE,1,TRUE,4,4011,TRUE,29,4,,,,,,,,,,,,,,,,,,,,,,,FINISHED,29,5ffc9da0b3348b11c9338951,4011ITEM NOT FOUND
198,5ffc8fa90a720f05c500002a,5,All-receipts receipt bonus,1.61039E+12,1.61039E+12,1.61039E+12,1.61039E+12,1.61039E+12,5,1.61039E+12,1,,MSSN TORTLLA,2.23,2.23,,1009,,1,,,,,,,,,,,,,MISSION,TACO BELL TACO SHELLS,2.23,MSSN TORTLLA,,,,,,,,,,,FINISHED,2.23,5ffc8f9704929111f6e922bf,MSSN TORTLLA
199,5ffc9dd00a720f05c5000051,25,COMPLETE_NONPARTNER_RECEIPT,1.61039E+12,1.61039E+12,,1.61039E+12,,25,1.6103E+12,1,4011,ITEM NOT FOUND,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FLAGGED,1,5ffc9d87b3348b11c9338920,4011ITEM NOT FOUND
200,5ffcb4ad0a720f0515000009,5,All-receipts receipt bonus,1.6104E+12,1.6104E+12,1.6104E+12,1.6104E+12,1.6104E+12,5,1.61031E+12,2,4011,ITEM NOT FOUND,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FINISHED,1,5ffcb47d04929111f6e9256c,4011ITEM NOT FOUND
201,5ffcb4c10a7214ad4e000014,5,All-receipts receipt bonus,1.6104E+12,1.6104E+12,1.6104E+12,1.6104E+12,1.6104E+12,5,1.61032E+12,3,4011,,20,20,TRUE,1,TRUE,3,4011,TRUE,20,3,USER_FLAGGED,,,,,,,,,,,,,,,,,,,,,,FINISHED,20,5ffcb4bc04929111f6e92608,4011
202,5ffc9d9d0a720f05c5000042,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61039E+12,1.61039E+12,1.61039E+12,1.61039E+12,1.61039E+12,750,1.61032E+12,2,4011,ITEM NOT FOUND,26,26,FALSE,1,TRUE,2,4011,TRUE,26,2,,,,,,,,,,,,,,,,,,,,,,,FINISHED,26,5ffc9d9d04929111f6e9244f,4011ITEM NOT FOUND
203,5ffc9d9c0a7214adca00004b,5,All-receipts receipt bonus,1.61039E+12,1.61039E+12,,1.61039E+12,,5,1.61032E+12,1,4011,,24,24,TRUE,1,TRUE,5,4011,TRUE,24,5,USER_FLAGGED,,,,,,,,,,,,,,,,,,,,,,REJECTED,10,5ffc9d9cb3348b11c933893f,4011
204,5ffc8fa10a7214adca00002e,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61039E+12,1.61039E+12,1.61039E+12,1.61039E+12,1.61039E+12,250,1.6103E+12,2,4011,ITEM NOT FOUND,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FINISHED,1,5ffc8f9704929111f6e922bf,4011ITEM NOT FOUND
205,5ffcb4c90a7214ad4e000016,,,1.6104E+12,1.6104E+12,1.6104E+12,1.6104E+12,1.6104E+12,100,1.60972E+12,1,79400245328,DOVE MEN PLUS CARE DEODORANT AQUA IMPACT 48 HOUR PROTECTION PLASTIC WRAPPED PLASTIC CONTAINER SP 3 OZ,10,10,,0,,1,,,,,,,5332f5f6e4b03c9a25efd0b4,DOVE MEN+CARE DEODORANT,5332f5f6e4b03c9a25efd0b4,,,,BRAND,,,,,,100,,,,,,,,FINISHED,10,5ffcb47d04929111f6e9256c,079400245328DOVE MEN PLUS CARE DEODORANT AQUA IMPACT 48 HOUR PROTECTION PLASTIC WRAPPED PLASTIC CONTAINER SP 3 OZ
206,5ffc8cb40a720f05c5000025,,,1.61035E+12,1.61035E+12,1.61037E+12,1.61037E+12,,0,1.61029E+12,1,,12 CLASSIC COMBO J,3.09,3.09,,1009,,1,,,,,,,,,,,,,WINGSTOP,,3.09,12 CLASSIC COMBO J,,,,,,,,,,,FINISHED,3.09,5ffc8cb304929111f6e9229d,12 CLASSIC COMBO J
207,5ffcb4b80a7214ad4e00000d,5,All-receipts receipt bonus,1.6104E+12,1.6104E+12,,1.6104E+12,,5,1.61032E+12,1,4011,,22,22,TRUE,1,TRUE,1,4011,TRUE,22,1,USER_FLAGGED,,,,,,,,,,,,,,,,,,,,,,REJECTED,10,5ffcb4b8b3348b11c9338ae1,4011
208,5ffcb4a20a720f0515000006,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.6104E+12,1.6104E+12,1.6104E+12,1.6104E+12,1.6104E+12,100,1.61031E+12,2,4011,ITEM NOT FOUND,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FINISHED,1,5ffcb47d04929111f6e9256c,4011ITEM NOT FOUND
209,5ffc8f990a7214adca00002d,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61039E+12,1.61039E+12,1.61039E+12,1.61039E+12,1.61039E+12,885,1.6103E+12,2,79400236425,DOVE MEN PLUS CARE ANTIPERSPIRANT EXTRA FRESH 48 HOUR PROTECTION PLASTIC WRAPPED PLASTIC CONTAINER SP 2.7 OZ,1,1,,1,,1,,,,,,,5332f5f6e4b03c9a25efd0b4,DOVE MEN+CARE DEODORANT,5332f5f6e4b03c9a25efd0b4,,,,,,,,,,10,800,,,,,,,FINISHED,2,5ffc8f9704929111f6e922bf,079400236425DOVE MEN PLUS CARE ANTIPERSPIRANT EXTRA FRESH 48 HOUR PROTECTION PLASTIC WRAPPED PLASTIC CONTAINER SP 2.7 OZ
210,5ffe1cbe0a7214ad28002843,,,1.61049E+12,1.61049E+12,1.61049E+12,1.61049E+12,,,1.61041E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,,PENDING,28.57,59c124bae4b0299e55b0f330,"flipbelt level terrain waist pouch, neon yellow, large/32-35"
211,5ffce7db0a720f051500236e,,,1.61041E+12,1.61041E+12,1.61041E+12,1.61041E+12,,,1.61041E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,,PENDING,28.57,59c124bae4b0299e55b0f330,"flipbelt level terrain waist pouch, neon yellow, large/32-35"
212,5ffce8570a7214ad4e003e6f,,,1.61041E+12,1.61041E+12,,1.61041E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBMITTED,,59c124bae4b0299e55b0f330,
213,5ffce8310a7214ad4e003797,,,1.61041E+12,1.61041E+12,1.61041E+12,1.61041E+12,,,1.61041E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,,PENDING,28.57,59c124bae4b0299e55b0f330,"flipbelt level terrain waist pouch, neon yellow, large/32-35"
214,5ffe19d90a7214ad28000e62,,,1.61049E+12,1.61049E+12,1.61049E+12,1.61049E+12,,,1.61041E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,,PENDING,28.57,59c124bae4b0299e55b0f330,"flipbelt level terrain waist pouch, neon yellow, large/32-35"
215,5ffe1d030a720f05ac002c9e,,,1.61049E+12,1.61049E+12,1.61049E+12,1.61049E+12,,,1.61041E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,,PENDING,28.57,59c124bae4b0299e55b0f330,"flipbelt level terrain waist pouch, neon yellow, large/32-35"
216,5ffce8250a7214ad4e0034de,,,1.61041E+12,1.61041E+12,,1.61041E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBMITTED,,59c124bae4b0299e55b0f330,
217,5ffcefb00a720f0515005e8d,,,1.61041E+12,1.61041E+12,,1.61041E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBMITTED,,59c124bae4b0299e55b0f330,
218,5ffce76e0a720f0515000b48,,,1.61041E+12,1.61041E+12,1.61041E+12,1.61041E+12,,,1.61041E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,,PENDING,28.57,59c124bae4b0299e55b0f330,"flipbelt level terrain waist pouch, neon yellow, large/32-35"
219,5ffe23560a720f05ac006874,,,1.61049E+12,1.61049E+12,1.61049E+12,1.61049E+12,,,1.61041E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,,PENDING,28.57,59c124bae4b0299e55b0f330,"flipbelt level terrain waist pouch, neon yellow, large/32-35"
220,5ffe22a20a720f05ac0061d7,,,1.61049E+12,1.61049E+12,1.61049E+12,1.61049E+12,,,1.61041E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,,PENDING,28.57,59c124bae4b0299e55b0f330,"flipbelt level terrain waist pouch, neon yellow, large/32-35"
221,5ffe1dc20a7214ad28003180,,,1.61049E+12,1.61049E+12,1.61049E+12,1.61049E+12,,,1.61041E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,,PENDING,28.57,59c124bae4b0299e55b0f330,"flipbelt level terrain waist pouch, neon yellow, large/32-35"
222,5ffce88b0a7214ad4e004b22,,,1.61041E+12,1.61041E+12,,1.61041E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBMITTED,,59c124bae4b0299e55b0f330,
223,5ffce7a70a720f05150016b0,,,1.61041E+12,1.61041E+12,,1.61041E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBMITTED,,59c124bae4b0299e55b0f330,
224,5ffe1aa90a7214ad280015e8,,,1.61049E+12,1.61049E+12,1.61049E+12,1.61049E+12,,,1.61041E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,,PENDING,28.57,59c124bae4b0299e55b0f330,"flipbelt level terrain waist pouch, neon yellow, large/32-35"
225,5ffcef5a0a720f0515004f1a,,,1.61041E+12,1.61041E+12,1.61041E+12,1.61041E+12,,,1.61041E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,,PENDING,28.57,59c124bae4b0299e55b0f330,"flipbelt level terrain waist pouch, neon yellow, large/32-35"
226,5ffe23d70a7214ad280068f6,,,1.61049E+12,1.61049E+12,1.61049E+12,1.61049E+12,,,1.61041E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,,PENDING,28.57,59c124bae4b0299e55b0f330,"flipbelt level terrain waist pouch, neon yellow, large/32-35"
227,5ffe18b10a7214ad280003d1,,,1.61049E+12,1.61049E+12,1.61049E+12,1.61049E+12,,,1.61041E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,,PENDING,28.57,59c124bae4b0299e55b0f330,"flipbelt level terrain waist pouch, neon yellow, large/32-35"
228,5ffcef630a720f05150050ae,,,1.61041E+12,1.61041E+12,1.61041E+12,1.61041E+12,,,1.61041E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,,PENDING,28.57,59c124bae4b0299e55b0f330,"flipbelt level terrain waist pouch, neon yellow, large/32-35"
229,5ffce7ae0a7214ad4e001851,,,1.61041E+12,1.61041E+12,,1.61041E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBMITTED,,59c124bae4b0299e55b0f330,
230,5ffce8150a7214ad4e0030a3,,,1.61041E+12,1.61041E+12,,1.61041E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBMITTED,,59c124bae4b0299e55b0f330,
231,5ffe20290a720f05ac004a84,,,1.61049E+12,1.61049E+12,1.61049E+12,1.61049E+12,,,1.61041E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,,PENDING,28.57,59c124bae4b0299e55b0f330,"flipbelt level terrain waist pouch, neon yellow, large/32-35"
232,5ffe1c520a7214ad2800245c,,,1.61049E+12,1.61049E+12,1.61049E+12,1.61049E+12,,,1.61041E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,,PENDING,28.57,59c124bae4b0299e55b0f330,"flipbelt level terrain waist pouch, neon yellow, large/32-35"
233,5ffe1b630a7214ad28001c79,,,1.61049E+12,1.61049E+12,1.61049E+12,1.61049E+12,,,1.61041E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,,PENDING,28.57,59c124bae4b0299e55b0f330,"flipbelt level terrain waist pouch, neon yellow, large/32-35"
234,5ffce8250a720f0515003510,,,1.61041E+12,1.61041E+12,,1.61041E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBMITTED,,59c124bae4b0299e55b0f330,
235,5ffe1fa40a7214ad2800427f,,,1.61049E+12,1.61049E+12,1.61049E+12,1.61049E+12,,,1.61041E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,,PENDING,28.57,59c124bae4b0299e55b0f330,"flipbelt level terrain waist pouch, neon yellow, large/32-35"
236,5ffce78c0a7214ad4e001045,,,1.61041E+12,1.61041E+12,,1.61041E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBMITTED,,59c124bae4b0299e55b0f330,
