,barcode,brandcode,rewardsReceiptItemList.finalPrice,rewardsReceiptItemList.itemPrice,rewardsReceiptItemList.needsFetchReview,rewardsReceiptItemList.partnerItemId,rewardsReceiptItemList.preventTargetGapPoints,rewardsReceiptItemList.quantityPurchased,rewardsReceiptItemList.userFlaggedBarcode,rewardsReceiptItemList.userFlaggedNewItem,rewardsReceiptItemList.userFlaggedPrice,rewardsReceiptItemList.userFlaggedQuantity,rewardsReceiptItemList.needsFetchReviewReason,rewardsReceiptItemList.pointsNotAwardedReason,rewardsReceiptItemList.pointsPayerId,rewardsReceiptItemList.rewardsGroup,rewardsReceiptItemList.rewardsProductPartnerId,rewardsReceiptItemList.userFlaggedDescription,rewardsReceiptItemList.originalMetaBriteBarcode,rewardsReceiptItemList.originalMetaBriteDescription,rewardsReceiptItemList.brandCode,rewardsReceiptItemList.competitorRewardsGroup,rewardsReceiptItemList.discountedItemPrice,rewardsReceiptItemList.originalReceiptItemText,rewardsReceiptItemList.itemNumber,rewardsReceiptItemList.originalMetaBriteQuantityPurchased,rewardsReceiptItemList.pointsEarned,rewardsReceiptItemList.targetPrice,rewardsReceiptItemList.competitiveProduct,rewardsReceiptItemList.originalFinalPrice,rewardsReceiptItemList.originalMetaBriteItemPrice,rewardsReceiptItemList.deleted,rewardsReceiptItemList.priceAfterCoupon,rewardsReceiptItemList.metabriteCampaignId,_id.$oid,category,categoryCode,cpg.$id.$oid,cpg.$ref,name,topBrand
367,044000034030,NBSC OR DBL STF SNDW CRM FLD CHCL CK BOX 5.6 OZ,3.99,3.99,,1325.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,OREO,,3.99,303 NBC OREO CKY REG,,,,,,,,,,,,,,,,,
368,044000051051,NBSC RTZ CHP SNCK SR CRM ONN TSTD OVN BKD SQR 40 PCT LS FAT BAG 8.1 OZ,3.99,3.99,,1331.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,RITZ TOASTED CHIPS,ATHENOS PITA CHIPS,3.99,305 NBC R TZTSTD CHPS,,,,,,,,,,,,,,,,,
369,072220001808,Franz Family Bakeries Hamburger Buns,2.99,2.99,,1421.0,,1.0,,,,,,,,BALLPARK HAMBURGER BUNS,5fb6b608be37ce522e165cb9,,,,FRANZ,,2.99,325 FRANZ HMBGR BUNS,,,,,True,,,,,,,,,,,,
370,016000854307,Trix & Cocoa Puffs & Lucky Charms Rte Cereal - 38.5Oz,10.99,10.99,,1022.0,,1.0,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,GM CEREAL VARIETY PACKS,5332f5f3e4b03c9a25efd0ae,,,,GENERAL MILLS,,10.99,GMILLS LCKY CART,,,,,,,,,,GM CEREAL VARIETY PACKS,,,,,,,
371,311111434807,CHEX CEREAL MEDIUM SIZE,1.49,1.49,,1028.0,,1.0,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,CHEX CEREAL MEDIUM SIZE,5332f5f3e4b03c9a25efd0ae,,,,CHEX,,1.49,GMILLS CHEX,,,,,False,,,,,CHEX CEREAL MEDIUM SIZE,,,,,,,
372,016000126855,Cinnamon Toast Crunch Rte Cereal - Giant Size,2.49,2.49,,1032.0,,1.0,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,CINNAMON TOAST CRUNCH CEREAL GIANT SIZE,5332f5f3e4b03c9a25efd0ae,,,,CINNAMON TOAST CRUNCH,,2.49,GM CEREAL CRN,,,,,,,,,,CINNAMON TOAST CRUNCH CEREAL GIANT SIZE,,,,,,,
373,020709100139,TRL SR BRT CRW CRWL GM CNDY BAG 30.4 OZ,6.98,6.98,,1038.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,TROLLI,,6.98,TROLLI SOU,,,,,,,,,,,,,,,,,
374,021000037490,KRAFT Velveeta Cheesy Skillets Creamy Beef Stroganoff,5.99,5.99,,1040.0,,1.0,,,,,,,,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,,,,VELVEETA,,5.99,KRAFT VELVEETA SF,,,,,True,,,,,VELVEETA CHEESY SKILLETS,,,,,,,
375,022000014252,ORBIT BUBBLE MINT DENTAL GUM SUGAR FREE PELLET RP 180 CT - 0022000014252,6.45,6.45,,1046.0,,1.0,,,,,,,,,5e825d64f221c312e698a62a,,,,ORBIT,,6.45,ORBIT GUM,,,,,,,,,,,,,,,,,
376,029000073692,PLANTERS Mixed Nuts 56 oz. Canister,14.99,14.99,,1058.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,PLANTERS MIXED NUTS,559c2234e4b06aca36af13c6,,,,PLANTERS,,14.99,PLNTR CASHEVNS 3,,,75.0,,,,,,,PLANTERS MIXED NUTS,,,,,,,
377,511111902690,KRAFT,6.49,6.49,,1078.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,,559c2234e4b06aca36af13c6,,,,KRAFT,,6.49,CHEEZETCR KR,,,32.5,,False,,,,,,,,,,,,
378,311111149350,WISHBONE SALAD DRESSING,3.29,3.29,,1110.0,,1.0,,,,,,Action not allowed for user and CPG,5e825d64f221c312e698a62a,WISHBONE SALAD DRESSING,5e825d64f221c312e698a62a,,,,WISHBONE,,3.29,WISHBONE RUSSIAE,,,,,False,,,,,WISHBONE SALAD DRESSING,,,,,,,
379,071100309744,Hidden Valley Original Ranch Seasoning & Salad Dressing Mix 8 Oz,7.49,7.49,,1141.0,,1.0,,,,,,Action not allowed for user and CPG,5eebc5412455c97a877ef382,HIDDEN VALLEY SEASONING SHAKER,5eebc5412455c97a877ef382,,,,HIDDEN VALLEY,,7.49,HVR SLD-DRSG36 E 1,,,,,,,,,,HIDDEN VALLEY SEASONING SHAKER,,,,,,,
380,311111445421,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,5.49,5.49,,1143.0,,1.0,,,,,,Action not allowed for user and CPG,5eebc5412455c97a877ef382,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,5eebc5412455c97a877ef382,,,,HIDDEN VALLEY,,5.49,HVR CUPS ORIGINA 1,,,,,False,,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,,,,,,,
381,041800200139,WLCH BLCK CHRY CNCR GRP JC BLND BTL 64 FL OZ,2.98,2.98,,1149.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,WELCH'S,CAPRI SUN BEVERAGE DRINK,2.98,WELCHS CON,,,,,,,,,,,,,,,,,
382,070158008678,Krazy Glue Sticks,9.17,9.17,,1266.0,,1.0,,,,,,,,,,,,,KRAZY GLUE,,9.17,GLUE STICK,,,,,,,,,,,,,,,,,
383,511111704140,PREGO,2.19,2.19,,1307.0,,1.0,,,,,,,5a734034e4b0d58f376be874,,5a734034e4b0d58f376be874,,,,PREGO,,2.19,PREGO PASTASAUCE,,,21.9,,False,,,,,,,,,,,,
384,861745000010,Vital Farms Alfresco Pasture Raised Grade A Large Eggs,5.99,5.99,,1329.0,,1.0,,,,,,,,,,,,,VITAL FARMS ALFRESCO EGGS,,5.99,ALFRSCO EGGS,,,,,,,,,,,,,,,,,
385,4662,Shallots Onions,0.48,0.48,,1353.0,,3.0,,,,,,,,,,,,,,,0.48,ONIONS SHALLOTS,,,,,,,,,,,,,,,,,
386,511111104186,PACIFIC FOODS,4.99,4.99,,1359.0,,1.0,,,,,,,5a734034e4b0d58f376be874,,5a734034e4b0d58f376be874,,,,PACIFIC FOODS,,4.99,PACF BONE BROTH,,,49.9,,False,,,,,,,,,,,,
387,041235000328,MRS RNF NCH CHS BLND SHLF STBL SC JAR 16 OZ,3.99,3.99,,1371.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,MRS. RENFRO'S,VELVEETA CHEESE - SAUCE,3.99,RENFROS PCNTE SCE,,,,,,,,,,,,,,,,,
388,4614,Collard Greens,2.79,2.79,,1173.0,,1.0,,,,,,,,,,,,,,,2.79,PRSLRSTD GR,,,,,,,,,,,,,,,,,
389,013120002588,ORE-IDA Golden Fries - 32oz,2.49,2.49,,1202.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,ORE-IDA FROZEN POTATOES,559c2234e4b06aca36af13c6,,,,ORE-IDA,,2.49,OIDA FRN FRY,,,12.5,,,,,,,ORE-IDA FROZEN POTATOES,,,,,,,
390,070492140003,FRTN RFRG FLT YKSB BAG 7 OZ,2.49,2.49,,1210.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,FORTUNE YAKISOBA,,2.49,FOIDA FRN FRY,,,,,,,,,,,,,,,,,
391,051700788262,FINISH JET DRY AUTOMATIC DSHW RNS AGNT 16 FL OZ 005170078826,9.79,9.79,,1215.0,,1.0,,,,,,,5f036cedac99f02d72388690,FINISH DISHWASHING ENHANCERS,5f036cedac99f02d72388690,,,,FINISH,,9.79,FNSH RINSE A,,,97.9,,,,,,,FINISH DISHWASHING ENHANCERS,,,,,,,
392,041483030917,Kemps Chocolate Chip Ice Cream Sandwiches,2.99,2.99,,1260.0,,1.0,,,,,,,,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,KEMPS,BEN AND JERRYS ICE CREAM,2.99,KEMPS COT AGE CHSE,,,,,True,,,,,,,,,,,,
393,311111208538,JUST CRACK AN EGG SCRAMBLE KIT,2.49,2.49,,1279.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,JUST CRACK AN EGG SCRAMBLE KIT,559c2234e4b06aca36af13c6,,,,JUST CRACK AN EGG,,2.49,JUST CRACK EGG A,,,12.5,,False,,,,,JUST CRACK AN EGG SCRAMBLE KIT,,,,,,,
394,020169222341,CRYS FRM SMP PTT DCD KP RFRG SPCL BAG 20 OZ,1.73,1.73,,1288.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,SIMPLY POTATOES,O THAT'S GOOD - SIDES,1.73,S VEET POTATOES,,,,,,,,,,,,,,,,,
395,074904100104,CHQT BNN SNGL FRT 1 CT,1.64,1.64,,1292.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,CHIQUITA,,1.64,CHIQ BANANAS 2.98,,,,,,,,,,,,,,,,,
396,011110876942,Simple Truth Organic Fat Free Vegetable Broth,1.67,1.67,,1308.0,,1.0,,,,,,,,,,,,,SIMPLE TRUTH ORGANIC,,1.67,STO VEGETABLE BRTH,,,,,,,,,,,,,,,,,
397,011110857132,Simple Truth Organic Green Beans,1.99,1.99,,1311.0,,1.0,,,,,,,,,,,,,SIMPLE TRUTH ORGANIC,,1.99,STO GREEN BEANS,,,,,,,,,,,,,,,,,
398,052100037509,MCRM GNGR GRND SSNN JAR 0.7 OZ,5.39,5.39,,1317.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,MCCORMICK,,5.39,MCCO SP CES,,,,,,,,,,,,,,,,,
399,029000016156,PLANTERS Deluxe Salted Whole Cashews - 18.25oz,14.99,14.99,,1058.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,,,,PLANTERS,,14.99,PLNTR CASHEWS33OZ,,,75.0,,,,,,,PLANTERS CASHEWS,,,,,,,
400,044600020020,Fresh Step Scented Non,5.99,5.99,,1068.0,,1.0,,,,,,Action not allowed for user and CPG,5eebc5412455c97a877ef382,FRESH STEP CAT LITTER 13LBS AND SMALLER,5eebc5412455c97a877ef382,,,,FRESH STEP,,5.99,FRH S AFK,,,,,,,,,,FRESH STEP CAT LITTER 13LBS AND SMALLER,,,,,,,
401,041321006357,WISHBONE RUSSIAN SALAD DRESSING PLASTIC BOTTLE 15 OZ - 0041321006351,3.29,3.29,,1086.0,,1.0,,,,,,Action not allowed for user and CPG,5e825d64f221c312e698a62a,WISHBONE SALAD DRESSING,5e825d64f221c312e698a62a,,,,WISHBONE,,3.29,WISHBONE RUSSIAN,,,,,,,,,,WISHBONE SALAD DRESSING,,,,,,,
402,041695951130,BRSW FIG SHLF STBL PRSR JAR 12 OZ,5.49,5.49,,1089.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,BRASWELL'S,,5.49,BRASWELL DRSSNGVI,,,,,,,,,,,,,,,,,
403,037466016023,LNDT MLK BNY TRY EAST 1.7 OZ,3.37,3.37,,1292.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,LINDT,,3.37,LINDT BUNNIE,,,,,,,,,,,,,,,,,
404,016000123151,Honey Nut Cheerios Rte Cereal - Family Size,3.49,3.49,,1306.0,,1.0,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,HONEY NUT CHEERIOS CEREAL FAMILY SIZE,5332f5f3e4b03c9a25efd0ae,,,,CHEERIOS,,3.49,GM HNYNUT C,,,,,,,,,,HONEY NUT CHEERIOS CEREAL FAMILY SIZE,,,,,,,
405,4023,Flame Red Seedless Grapes,5.74,5.74,,1308.0,,1.0,,,,,,,,,,,,,,,5.74,GRAPES RED 1.9,,,,,,,,,,,,,,,,,
406,3435,Pinova Apples,3.99,3.99,,1310.0,,1.0,,,,,,,,,,,,,,,3.99,APPLES KIKU,,,,,,,,,,,,,,,,,
407,011110973009,Private Selection Angus Beef Chuck Patties,12.99,12.99,,1324.0,,1.0,,,,,,,,,,,,,PRIVATE SELECTION,,12.99,PRSL RSTD PA,,,,,,,,,,,,,,,,,
408,011110847454,"Private Selection Biscuits, Petit Beurre, Dark Chocolate",2.99,2.99,,1330.0,,1.0,,,,,,,,,,,,,PRIVATE SELECTION,,2.99,PRVSELCT DR,,,,,,,,,,,,,,,,,
409,034695123621,JHN SLS FDS CHCK BRST STRP FJT RIB MT FLY CKD KP FRZN ENTR BAG 16 OZ,6.99,6.99,,1372.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,JOHN SOULES FOODS,T.G.I. FRIDAY'S FROZEN APPETIZER,6.99,233 JOHN SOULES,,,,,,,,,,,,,,,,,
410,051611165893,CLMN HCKR SMKD SLCD PRK BCN WRP 12 OZ,11.98,11.98,,1376.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,COLEMAN NATURAL,OSCAR MAYER BACON,11.98,235 COLEMAN BA,,,,,,,,,,,,,,,,,
411,071279275024,FRSH EXP BBY SPNC SWT RED BBY BTR LTC TNDR RBY RDS PRCT SLD MIX MLDD TRY 10 OZ,8.58,8.58,,1384.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,FRESH EXPRESS,,8.58,239 FRSH EXP S,,,,,,,,,,,,,,,,,
412,076840400218,BEN & JERRYS FROZEN STRAWBERRY CHS CAKE ICE CREAM REGULAR 16 OZ - 0076840400212,5.59,5.59,,1419.0,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,5.59,382 BEN JERRYSI,,,55.9,,,,,,,BEN AND JERRYS ICE CREAM,,,,,,,
413,071430000724,DL CTRS DRSN CBG CRT GRN ONN KL RMN SWT ONN SNFL CRNC FRSH SLD KIT BAG 26.4 OZ,8.98,8.98,,1431.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,DOLE,,8.98,388 DOLE SALAD K,,,,,,,,,,,,,,,,,
414,016000124790,Honey Nut Cheerios Rte Cereal - Medium Size,2.49,2.49,,1449.0,,1.0,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,HONEY NUT CHEERIOS CEREAL MEDIUM SIZE,5332f5f3e4b03c9a25efd0ae,,,,CHEERIOS,,2.49,397 GM HNY NUTC,,,,,,,,,,HONEY NUT CHEERIOS CEREAL MEDIUM SIZE,,,,,,,
415,3283,Large Honeycrisp Apples,3.99,3.99,,1455.0,,1.0,,,,,,,,,,,,,,,3.99,400 APPLES KIKU,,,,,,,,,,,,,,,,,
416,511111518044,SARGENTO,3.49,3.49,,1267.0,,1.0,,,,,,,5e7cf838f221c312e698a628,,5e7cf838f221c312e698a628,,,,SARGENTO,,3.49,524 SARGENTO CHE,,,34.9,,False,,,,,,,,,,,,
417,94023,Organic Flame Red Seedless Grapes,2.49,2.49,,1285.0,,1.0,,,,,,,,,,,,,,,2.49,126 STOTOM GRP ORGNC,,,,,,,,,,,,,,,,,
418,4072,Russet Potato,2.99,2.99,,1289.0,,1.0,,,,,,,,,,,,,,,2.99,I130 PSWTVEG4 POTATO,,,,,,,,,,,,,,,,,
419,013800100320,Stouffer's Classics Green Pepper Steak,1.99,1.99,,1292.0,,1.0,,,,,,,,HEALTHY CHOICE SIMPLY STEAMERS,5e825d64f221c312e698a62a,,,,STOUFFER'S CLASSICS,DEVOUR FROZEN ENTREE,1.99,133 STO GREEN BEANS,,,,,True,,,,,,,,,,,,
420,4563,Carrot Sticks Carrots,10.99,10.99,,1026.0,,1.0,,,,,,,,,,,,,,,10.99,GMILES-LEKY CART,,,,,,,,,,,,,,,,,
421,070446400009,BRS HD SHRD RFRG SRKR BAG 16 OZ,0.79,0.79,,1028.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,BOAR'S HEAD,CLAUSSEN PICKLES,0.79,BCDLGHTS BRS MX,,,,,,,,,,,,,,,,,
422,029000021723,"PLANTERS Unsalted Premium Cashews, 33 Ounce",14.99,14.99,,1062.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,,,,PLANTERS,,14.99,PLNTR CASHEWS33,,,75.0,,,,,,,PLANTERS CASHEWS,,,,,,,
423,041196277470,PRGR PNK LMN PPR ALL PRPS BRD CRMB BOX 8 OZ,2.99,2.99,,1079.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,PROGRESSO,,2.99,PRG USORG CRISP 1,,,,,,,,,,,,,,,,,
424,076001350437,Essential Everyday Candle,2.58,2.58,,1103.0,,1.0,,,,,,,,,,,,,ESSENTIAL EVERYDAY,,2.58,NDS 2 EE E,,,,,,,,,,,,,,,,,
425,4053,Large Lemons,0.99,0.99,,1250.0,,1.0,,,,,,,,,,,,,,,0.99,LEMONS,,,,,,,,,,,,,,,,,
426,013800104083,Stouffer's Side Dish Cheddar Bacon Potatoes,3.99,3.99,,1254.0,,1.0,,,,,,,,BIRDS EYE STEAMFRESH,5e825d64f221c312e698a62a,,,,STOUFFER'S,ORE-IDA FROZEN POTATOES,3.99,STO POTATOES GOED,,,,,True,,,,,,,,,,,,
427,071100007077,Hidden Valley Original Ranch Fat Free Salad Dressing 16 Oz,2.99,2.99,,1266.0,,1.0,,,,,,Action not allowed for user and CPG,5eebc5412455c97a877ef382,HIDDEN VALLEY SALAD DRESSING 20OZ AND SMALLER,5eebc5412455c97a877ef382,,,,HIDDEN VALLEY,,2.99,HV CAGE FREE LG VVHT,,,,,,,,,,HIDDEN VALLEY SALAD DRESSING 20OZ AND SMALLER,,,,,,,
428,074714086827,MRS CBS CHS CRSP PRMS 100 PCT BKD RND GRT ON SP GRT ON PST GRT ON SLD 1.98 OZ,2.99,2.99,,1287.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,MRS. CUBBISON'S,,2.99,MRS CUBBISON SVV TOR1,,,,,,,,,,,,,,,,,
429,021000744152,Philadelphia Original Cream Cheese Spread 2-16 OZ,2.99,2.99,,1299.0,,1.0,,,,,,,,SARGENTO RICOTTA CHEESE,5e7cf838f221c312e698a628,,,,PHILADELPHIA,,2.99,PHILLYORIG CREAM CH,,,,,True,,,,,PHILADELPHIA CREAM CHEESE - SPREAD,,,,,,,
430,085000015889,GALLO FAMILY VINEYARDS TWIN VALLEY WINE 1PK 1.5L GL BTL,8.99,8.99,,1313.0,,1.0,,,,,,,,,5332f709e4b03c9a25efd0f1,,,,GALLO FAMILY VINEYARDS,,8.99,GALLO PINOT NOIR,,,,,,,,,,,,,,,,,
431,046704096802,T.G.I. FRIDAY'S(r) Loaded Cheddar & Bacon Potato Skins 32 OZ Box,1.0,1.0,,1.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,,,,,,,
432,043000956113,Kool-Aid Aguas Frescas Mandarina-TANGerine Unsweetened Drink Mix 0.16 oz. Packet,1.0,1.0,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,KOOL-AID POWDERED DRINK MIX,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800.0,,,,,,,,,,,,,
433,044700075302,OSCAR MAYER P3 Slow Roasted Chicken Breast Mild Cheddar Lunch Tray 5Pack 2 OZ 004470007530,4.66,4.66,,1.0,,4.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER P3,559c2234e4b06aca36af13c6,,,,,,,,,,23.6,800.0,,,,,,,,,,,,,
434,077661120460,LTHS ITLN HRB FLK FRZ DRD SSNN JAR 0.49 OZ,3.99,3.99,,943.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,LITEHOUSE,A.1. DRY RUB,3.99,LITEHOUSE ITALIAN,,,,,,,,,,,,,,,,,
435,034000056644,CDBR MLK CHCL SLD EGG MN BAG EAST 31 OZ,10.48,10.48,,949.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,CADBURY,,10.48,CADBURY EGG,,,,,,,,,,,,,,,,,
436,011110916068,Fresh Selections House Salad With Bacon Kit,11.23,11.23,,1155.0,,1.0,,,,,,,,,,,,,KROGER,,11.23,HOUSE KIT,,,,,,,,,,,,,,,,,
437,021000069293,PHILADELPHIA Cream Cheese Dips Southwest Style Black Bean & Corn 10 OZ,10.0,10.0,,1.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,,,,,,,
438,021000068883,"Food Network Kitchen Inspirations French Style Dijon Balsamic Vinaigrette, 12 oz",9.99,9.99,,1.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,,,,,,,
439,025155000149,DEVOUR Bacon Topped Meatloaf with Spicy Ketchup 10.00-oz,9.99,9.99,,1.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,,,,,,,
440,043000062753,"JELL-O Dessert Mold Kit, University of Georgia, 12 Ounce",5.0,5.0,,1.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,,,,,,,
441,759283001890,Boca Essentials Breakfast Scramble Burgers,1.0,1.0,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,BOCA ESSENTIALS,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800.0,,,,,,,,,,,,,
442,043000000342,"GENERAL FOODS INTERNATIONAL Vanilla Creme, No Caffeine, 9-Ounce Units (Pack of 6)",1.0,1.0,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800.0,,,,,,,,,,,,,
443,016000437760,Betty Crocker Hershey's - Milk Chocolate Frosting,1.98,1.98,,1017.0,,1.0,,,,,,,,,,,,,BETTY CROCKER,,1.98,BC HRSHY CHOC FRST,,,,,,,,,,,,,,,,,
444,021000045129,Velveeta Shells and Cheese,5.99,5.99,,1025.0,,1.0,,,,,,,,VELVEETA MACARONI & CHEESE DINNER,,,,,VELVEETA,,5.99,KRAFT VELVEETA SHE,,,,,,,,,,VELVEETA MACARONI & CHEESE DINNER,,,,,,,
445,038000052200,Kellogg's Fun Pak - 8 Cereals,2.5,2.5,,1074.0,,1.0,,,,,,,,,,,,,KELLOGG'S,,2.5,KLLGG FUN PACK CRL,,,,,,,,,,,,,,,,,
446,038000138577,Pringles Cheddar Cheese Potato Crisps,2.5,2.5,,1080.0,,1.0,,,,,,,,,,,,,PRINGLES,,2.5,PRINGLES CHEESE,,,,,,,,,,,,,,,,,
447,041695103799,Braswell's Vidalia Onion & Summer Tomato,5.49,5.49,,1103.0,,1.0,,,,,,,,,,,,,BRASWELL'S,,5.49,BRASWELL DRSSNG VI,,,,,,,,,,,,,,,,,
448,053800123004,Lindsay Recloseables - California Ripe Olives - Sliced,5.16,5.16,,1123.0,,2.0,,,,,,,,,,,,,LINDSAY,,5.16,LINDSAY OL,,,,,,,,,,,,,,,,,
449,23671200000,Cheese Cheddar & Colby - Signature Jack Cheese,7.99,7.99,,1157.0,,1.0,,,,,,,,,,,,,CHEESE,,7.99,LUC CHES COLBY JAC,,,,,,,,,,,,,,,,,
450,764025930000,Hewlett Packard Multipurpose Paper - Brightness,0.6,0.6,,1213.0,,1.0,,,,,,,,,,,,,HEWLETT PACKARD,,0.6,PC PAPER CLIPS,,,,,,,,,,,,,,,,,
451,889714000038,Crest 3D White Professional Effects Whitestrips,12.62,12.62,,1257.0,,1.0,,,,,,,,,,,,,CREST 3D WHITE,,12.62,10X10 3D PL,,,,,,,,,,,,,,,,,
452,076840100477,Ben & Jerry's Chocolate Fudge Brownie Ice Cream,4.99,4.99,,1291.0,,1.0,,,,,,,,BEN AND JERRYS ICE CREAM,,,,,BEN AND JERRYS,,4.99,B&J CHOC FUDG BRN,,,,,,,,,,BEN AND JERRYS ICE CREAM,,,,,,,
453,070800179329,Smithfield Hometown Original Pork Breakfast Sausage,2.74,2.74,,1295.0,,1.0,,,,,,,,,,,,,SMITHFIELD,,2.74,SIG SEL PORK SAUS,,,,,,,,,,,,,,,,,
454,042222336413,Jennie-O Oven Ready Skinless Boneless Turkey Breast,10.99,10.99,,1304.0,,1.0,,,,,,,,,,,,,JENNIE-O,T.G.I. FRIDAY'S FROZEN APPETIZER,10.99,JNO TRKY BRST BNLS,,,,,,,,,,,,,,,,,
455,012000171864,Diet Pepsi Classic Taste Soda - 12 Pack Cans,8.99,8.99,,1352.0,,1.0,,,,,,,,DIET PEPSI 12 OZ 12 PACK,,,,,PEPSI,,8.99,PEPSI DIET SODA,,,,,,,,,,DIET PEPSI 12 OZ 12 PACK,,,,,,,
456,049000012781,Coca-Cola Coke - Classic,16.0,16.0,,1395.0,,2.0,,,,,,,,,,,,,COKE,PEPSI 12 OZ 24+ COUNT,16.0,COCA COLA,,,,,,,,,,,,,,,,,
457,049000010633,Diet Coke Diet Coke,16.0,16.0,,1398.0,,2.0,,,,,,,,,,,,,DIET COKE,DIET PEPSI 12 OZ 24+ COUNT,16.0,DIET COKE,,,,,,,,,,,,,,,,,
458,051000228895,"V8 100% Vegetable Juice, 12 oz. , 6 pack",13.96,13.96,,1406.0,,2.0,,,,,,,,,,,,,V8,,13.96,V8 100% VE,,,,,,,,,,,,,,,,,
459,078000010367,7UP Lemon Lime Soda - 12 Pack Cans,8.99,8.99,,1422.0,,1.0,,,,,,,,,,,,,7UP,,8.99,7UP SODA COOL PACK,,,,,,,,,,,,,,,,,
460,044000039905,Nabisco Soccer Ritz Crackers,3.99,3.99,,1528.0,,1.0,,,,,,,,,,,,,RITZ,,3.99,NABISCO RITZ CRISP,,,,,,,,,,,,,,,,,
461,071142004089,"Arrowhead Mountain Spring Water, 16.9 Fl Oz, 32 Count",3.99,3.99,,1537.0,,1.0,,,,,,,,,,,,,ARROWHEAD,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,3.99,ARROWHEAD WATER,,,,,,,,,,,,,,,,,
462,050000274444,Nestle Chocolate Chip Cookie Dough,3.5,3.5,,1567.0,,1.0,,,,,,,,,,,,,NESTLE,,3.5,NSTLE CHOC CHIP PN,,,,,,,,,,,,,,,,,
463,071840205009,Marie's Coleslaw Dressing,14.0,14.0,,1622.0,,2.0,,,,,,,,,,,,,MARIE'S,,14.0,MARIES COL,,,,,,,,,,,,,,,,,
464,077661137833,Litehouse Sweet Onion With Dijon Dressing & Marinade,3.99,3.99,,1625.0,,1.0,,,,,,,,,,,,,LITEHOUSE,,3.99,LITEHSE SWT ON DRS,,,,,,,,,,,,,,,,,
